Frame, Timestamp, Render Stars, Tonemapping, User Interface
659, 1781787698442563058, 5744, 686, 342
660, 1781787698448491962, 5012, 289, 279
661, 1781787698454525778, 5011, 290, 351
662, 1781787698461543003, 6186, 455, 352
663, 1781787698467147910, 5171, 287, 87
664, 1781787698473832766, 5394, 638, 534
665, 1781787698479622482, 5175, 287, 277
666, 1781787698485233272, 5166, 289, 78
667, 1781787698492412271, 5765, 675, 410
668, 1781787698498416234, 5165, 288, 291
669, 1781787698504305061, 5014, 288, 359
670, 1781787698511391246, 6190, 458, 348
671, 1781787698517010517, 5169, 289, 88
672, 1781787698523726355, 5395, 654, 532
673, 1781787698529713977, 5168, 292, 279
674, 1781787698535614565, 5169, 289, 355
675, 1781787698542441926, 5895, 524, 350
676, 1781787698548088581, 5165, 286, 14
677, 1781787698554128384, 5168, 289, 342
678, 1781787698561210745, 6201, 459, 352
679, 1781787698566856955, 5170, 288, 77
680, 1781787698573222663, 5176, 588, 531
681, 1781787698579530024, 5436, 291, 286
682, 1781787698585440556, 5167, 289, 368
683, 1781787698592408874, 5776, 683, 350
684, 1781787698598158495, 5166, 289, 16
685, 1781787698604212793, 5170, 289, 360
686, 1781787698611008066, 6092, 290, 352
687, 1781787698616607345, 5160, 289, 89
688, 1781787698622938024, 5168, 483, 665
689, 1781787698629027004, 5424, 291, 282
690, 1781787698634683592, 5167, 288, 78
691, 1781787698641805158, 5786, 618, 413
692, 1781787698647811279, 5170, 289, 280
693, 1781787698653642611, 5018, 289, 342
694, 1781787698660544768, 6139, 289, 348
695, 1781787698666164376, 5166, 290, 20
696, 1781787698672366018, 5170, 479, 518
697, 1781787698678641207, 5585, 289, 349
698, 1781787698684240369, 5168, 287, 78
699, 1781787698691055909, 5392, 648, 612
700, 1781787698696783835, 5163, 290, 279
701, 1781787698702430518, 5175, 289, 80
702, 1781787698709647987, 6086, 411, 352
703, 1781787698715668468, 5178, 288, 288
704, 1781787698721554147, 5007, 287, 496
705, 1781787698728358779, 6072, 291, 348
706, 1781787698733976388, 5162, 288, 87
707, 1781787698740707080, 5401, 655, 530
708, 1781787698747151101, 5168, 289, 291
709, 1781787698753245296, 5013, 288, 355
710, 1781787698759980635, 6024, 291, 349
711, 1781787698765863414, 5171, 288, 16
712, 1781787698771948490, 5012, 290, 500
713, 1781787698778872340, 5989, 288, 349
714, 1781787698784727664, 5164, 292, 98
715, 1781787698791361816, 5395, 652, 602
716, 1781787698797390481, 5165, 288, 291
717, 1781787698803147619, 5011, 288, 353
718, 1781787698810013055, 6169, 291, 339
719, 1781787698815656764, 5166, 288, 16
720, 1781787698821802237, 5168, 288, 638
721, 1781787698828925495, 6100, 290, 347
722, 1781787698834695008, 5164, 289, 91
723, 1781787698841591627, 5393, 646, 632
724, 1781787698847270239, 5012, 289, 283
725, 1781787698853079840, 5169, 290, 87
726, 1781787698860185332, 6169, 413, 359
727, 1781787698866139615, 5009, 288, 279
728, 1781787698872292941, 5015, 470, 444
729, 1781787698878705361, 5634, 290, 339
730, 1781787698884355727, 5167, 291, 87
731, 1781787698891109036, 5392, 642, 599
732, 1781787698897195279, 5178, 288, 278
733, 1781787698903027896, 5008, 287, 362
734, 1781787698910006738, 6175, 290, 348
735, 1781787698915656374, 5172, 288, 15
736, 1781787698921648834, 5164, 288, 499
737, 1781787698928408660, 6061, 290, 351
738, 1781787698934010773, 5167, 290, 87
739, 1781787698940733020, 5404, 654, 533
740, 1781787698946754287, 5172, 287, 291
741, 1781787698952658877, 5168, 289, 356
742, 1781787698959651972, 6171, 409, 339
743, 1781787698965269759, 5167, 289, 16
744, 1781787698971422365, 5165, 287, 342
745, 1781787698978301104, 6089, 289, 347
746, 1781787698983940741, 5166, 289, 86
747, 1781787698990681570, 5406, 651, 536
748, 1781787698996722413, 5173, 291, 279
749, 1781787699002551949, 5010, 288, 365
750, 1781787699009610675, 6180, 412, 348
751, 1781787699015267198, 5170, 291, 16
752, 1781787699021218525, 5165, 289, 355
753, 1781787699028010430, 6046, 290, 347
754, 1781787699033625165, 5172, 287, 16
755, 1781787699039991870, 5179, 599, 536
756, 1781787699046081908, 5420, 290, 340
757, 1781787699051674924, 5164, 289, 88
758, 1781787699058858260, 5796, 683, 410
759, 1781787699064919848, 5176, 289, 288
760, 1781787699070720309, 5017, 289, 364
761, 1781787699077507011, 6081, 293, 349
762, 1781787699083148301, 5170, 290, 16
763, 1781787699089540926, 5167, 481, 689
764, 1781787699095670755, 5422, 289, 352
765, 1781787699101266701, 5162, 289, 78
766, 1781787699108149176, 5484, 683, 414
767, 1781787699114174292, 5167, 287, 282
768, 1781787699120096206, 5170, 287, 369
769, 1781787699126961188, 6171, 290, 339
770, 1781787699132609451, 5166, 287, 16
771, 1781787699138884672, 5160, 474, 417
772, 1781787699145314354, 5659, 291, 351
773, 1781787699150930677, 5169, 292, 86
774, 1781787699157720843, 5388, 650, 600
775, 1781787699163745505, 5175, 289, 279
776, 1781787699169586665, 5014, 290, 354
777, 1781787699176535274, 6190, 287, 350
778, 1781787699182166176, 5163, 290, 15
779, 1781787699188144864, 5165, 291, 524
780, 1781787699195033152, 6060, 292, 350
781, 1781787699200598390, 5166, 288, 87
782, 1781787699207287468, 5395, 652, 534
783, 1781787699213344099, 5167, 289, 291
784, 1781787699219164641, 5010, 286, 355
785, 1781787699226077573, 6107, 408, 341
786, 1781787699231703683, 5165, 289, 16
787, 1781787699237754560, 5167, 287, 361
788, 1781787699245023331, 6180, 458, 352
789, 1781787699250591581, 5163, 289, 87
790, 1781787699257408617, 5397, 656, 541
791, 1781787699263153045, 5177, 289, 279
792, 1781787699268833395, 5165, 289, 77
793, 1781787699275852253, 5777, 679, 342
794, 1781787699281809080, 5011, 287, 279
795, 1781787699287616761, 5015, 289, 354
796, 1781787699294709842, 6214, 456, 340
797, 1781787699300338897, 5177, 291, 85
798, 1781787699306730799, 5190, 593, 527
799, 1781787699313079469, 5427, 291, 282
800, 1781787699318977962, 5013, 288, 361
801, 1781787699325773994, 5911, 520, 342
802, 1781787699331435460, 5165, 288, 16
803, 1781787699337482089, 5165, 287, 341
804, 1781787699344548205, 6183, 456, 339
805, 1781787699350191331, 5175, 290, 89
806, 1781787699356620071, 5177, 606, 546
807, 1781787699363014177, 5427, 293, 279
808, 1781787699369025172, 5171, 287, 353
809, 1781787699375882536, 5903, 526, 349
810, 1781787699381545636, 5166, 289, 16
811, 1781787699387562247, 5167, 288, 349
812, 1781787699394602880, 6177, 460, 349
813, 1781787699400234677, 5167, 289, 80
814, 1781787699406637892, 5181, 569, 570
815, 1781787699412939890, 5417, 288, 292
816, 1781787699418833368, 5013, 289, 362
817, 1781787699425693778, 5768, 684, 357
818, 1781787699431361506, 5169, 289, 16
819, 1781787699437943875, 5164, 288, 365
820, 1781787699444643099, 6090, 289, 352
821, 1781787699450677315, 5171, 289, 88
822, 1781787699457093906, 5177, 599, 557
823, 1781787699462975554, 5442, 288, 279
824, 1781787699468588954, 5165, 289, 79
825, 1781787699475686073, 5779, 677, 410
826, 1781787699481696194, 5167, 287, 288
827, 1781787699487662542, 5169, 288, 353
828, 1781787699494444429, 6080, 289, 339
829, 1781787699500066849, 5170, 292, 86
830, 1781787699506523262, 5172, 483, 540
831, 1781787699512568093, 5436, 286, 277
832, 1781787699518199607, 5169, 290, 76
833, 1781787699525357735, 5776, 616, 416
834, 1781787699531377032, 5164, 289, 290
835, 1781787699537293380, 5015, 290, 340
836, 1781787699544175180, 6213, 286, 339
837, 1781787699549806529, 5161, 288, 15
838, 1781787699556140946, 5163, 472, 669
839, 1781787699562562885, 5677, 292, 351
840, 1781787699568177169, 5170, 289, 79
841, 1781787699575225509, 5770, 620, 411
842, 1781787699581263538, 5167, 291, 280
843, 1781787699587085098, 5011, 291, 366
844, 1781787699594071862, 6214, 289, 340
845, 1781787699599689615, 5167, 287, 16
846, 1781787699606097175, 5166, 473, 753
847, 1781787699612369904, 5507, 288, 338
848, 1781787699617999300, 5177, 291, 87
849, 1781787699624851649, 5488, 685, 534
850, 1781787699630885024, 5166, 289, 290
851, 1781787699636687934, 5013, 288, 364
852, 1781787699643523369, 6142, 289, 339
853, 1781787699649200756, 5165, 289, 16
854, 1781787699655295261, 5165, 286, 501
855, 1781787699662031928, 5986, 289, 337
856, 1781787699667645686, 5167, 290, 88
857, 1781787699674411587, 5388, 645, 599
858, 1781787699680444624, 5171, 290, 279
859, 1781787699686294699, 5012, 289, 364
860, 1781787699693176399, 6175, 288, 351
861, 1781787699698807259, 5168, 287, 16
862, 1781787699704876851, 5165, 288, 495
863, 1781787699711786470, 6075, 289, 350
864, 1781787699717411982, 5172, 288, 88
865, 1781787699724148833, 5391, 652, 540
866, 1781787699729899474, 5169, 290, 278
867, 1781787699735543408, 5177, 287, 89
868, 1781787699742699509, 5901, 522, 360
869, 1781787699748717943, 5176, 290, 276
870, 1781787699754610905, 5021, 290, 361
871, 1781787699761667612, 6168, 457, 359
872, 1781787699767306146, 5169, 289, 88
873, 1781787699774051737, 5419, 646, 535
874, 1781787699779771950, 5166, 288, 279
875, 1781787699785437654, 5167, 289, 79
876, 1781787699792592466, 5764, 685, 342
877, 1781787699798579122, 5162, 289, 278
878, 1781787699804500128, 5020, 288, 362
879, 1781787699811683441, 6169, 462, 342
880, 1781787699817336944, 5168, 288, 85
881, 1781787699823947302, 5399, 650, 538
882, 1781787699829761071, 5180, 291, 277
883, 1781787699835402276, 5171, 288, 88
884, 1781787699842578668, 5771, 686, 353
885, 1781787699848485102, 5012, 289, 287
886, 1781787699854383987, 5010, 287, 351
887, 1781787699861251544, 6056, 290, 351
888, 1781787699866855159, 5172, 290, 87
889, 1781787699873192721, 5174, 572, 562
890, 1781787699879250269, 5422, 290, 290
891, 1781787699884887732, 5167, 288, 88
892, 1781787699891948496, 5768, 620, 407
893, 1781787699897971293, 5168, 288, 278
894, 1781787699904107114, 5011, 290, 339
895, 1781787699910861041, 6204, 287, 338
896, 1781787699916531504, 5169, 290, 16
897, 1781787699922888122, 5172, 484, 670
898, 1781787699929009201, 5421, 291, 348
899, 1781787699934606681, 5172, 289, 89
900, 1781787699941489151, 5493, 687, 420
901, 1781787699947586831, 5163, 288, 292
902, 1781787699953504711, 5172, 288, 354
903, 1781787699960462335, 6186, 288, 351
904, 1781787699966095513, 5164, 291, 16
905, 1781787699972333594, 5166, 476, 410
906, 1781787699978873620, 5633, 290, 339
907, 1781787699984438974, 5169, 290, 82
908, 1781787699991174876, 5397, 651, 603
909, 1781787699997210725, 5169, 290, 280
910, 1781787700003093331, 5167, 287, 368
911, 1781787700009979629, 6169, 289, 347
912, 1781787700015602925, 5168, 290, 15
913, 1781787700021666802, 5172, 288, 522
914, 1781787700028422998, 6064, 288, 341
915, 1781787700034029835, 5167, 289, 86
916, 1781787700040741317, 5420, 643, 539
917, 1781787700046541078, 5176, 290, 280
918, 1781787700052177339, 5170, 289, 88
919, 1781787700059228605, 5892, 525, 344
920, 1781787700065230680, 5162, 287, 279
921, 1781787700071193681, 5166, 289, 376
922, 1781787700078325704, 6171, 455, 341
923, 1781787700083929806, 5166, 290, 78
924, 1781787700090624159, 5414, 651, 538
925, 1781787700096376172, 5173, 289, 280
926, 1781787700102022055, 5167, 291, 88
927, 1781787700109177059, 5742, 679, 360
928, 1781787700115207644, 5167, 289, 290
929, 1781787700121111098, 5015, 287, 360
930, 1781787700128229151, 6180, 457, 340
931, 1781787700133796345, 5167, 292, 78
932, 1781787700140459801, 5397, 643, 530
933, 1781787700146275689, 5173, 290, 290
934, 1781787700151930140, 5166, 289, 87
935, 1781787700159070633, 5751, 680, 406
936, 1781787700165079741, 5166, 290, 292
937, 1781787700171036077, 5173, 288, 353
938, 1781787700178165539, 6158, 457, 352
939, 1781787700183738435, 5165, 287, 88
940, 1781787700190154843, 5189, 599, 540
941, 1781787700196189087, 5422, 291, 279
942, 1781787700201804462, 5169, 289, 85
943, 1781787700208952723, 5777, 681, 411
944, 1781787700214963311, 5165, 285, 280
945, 1781787700220800061, 5009, 286, 371
946, 1781787700227915494, 6204, 462, 340
947, 1781787700233528212, 5170, 289, 88
948, 1781787700239878705, 5186, 587, 528
949, 1781787700245992525, 5419, 292, 290
950, 1781787700251730856, 5173, 288, 89
951, 1781787700258839903, 5791, 676, 416
952, 1781787700264897130, 5167, 288, 291
953, 1781787700270757362, 5007, 288, 363
954, 1781787700277730401, 6203, 288, 351
955, 1781787700283436148, 5170, 288, 16
956, 1781787700289862657, 5171, 483, 693
957, 1781787700296034102, 5420, 289, 343
958, 1781787700301646150, 5167, 290, 78
959, 1781787700308730469, 5789, 617, 408
960, 1781787700314706280, 5014, 289, 289
961, 1781787700320497032, 5008, 290, 351
962, 1781787700327410506, 6202, 287, 338
963, 1781787700333062327, 5167, 288, 16
964, 1781787700339522644, 5166, 481, 784
965, 1781787700345587476, 5301, 288, 340
966, 1781787700351181403, 5167, 291, 87
967, 1781787700358109254, 5496, 690, 478
968, 1781787700363906402, 5166, 290, 280
969, 1781787700369634705, 5169, 287, 88
970, 1781787700376869232, 6164, 407, 342
971, 1781787700382824007, 5008, 289, 289
972, 1781787700389068070, 5170, 475, 606
973, 1781787700395458662, 5629, 287, 351
974, 1781787700401059669, 5163, 292, 84
975, 1781787700407818753, 5403, 652, 597
976, 1781787700413861207, 5174, 288, 291
977, 1781787700419733924, 5009, 286, 353
978, 1781787700426675104, 6175, 290, 358
979, 1781787700432289244, 5165, 287, 14
980, 1781787700438272128, 5169, 290, 488
981, 1781787700445142492, 6068, 287, 338
982, 1781787700450706476, 5177, 287, 87
983, 1781787700457357514, 5400, 642, 532
984, 1781787700463433142, 5169, 289, 288
985, 1781787700469259136, 5002, 286, 354
986, 1781787700476202046, 6113, 410, 339
987, 1781787700481852319, 5166, 291, 16
988, 1781787700487915146, 5161, 289, 364
989, 1781787700495023996, 6083, 454, 340
990, 1781787700500609531, 5166, 288, 88
991, 1781787700507312231, 5404, 643, 539
992, 1781787700513051601, 5169, 288, 278
993, 1781787700518699294, 5177, 288, 80
994, 1781787700525803477, 5742, 680, 342
995, 1781787700531745503, 5011, 286, 277
996, 1781787700537648640, 5163, 287, 362
997, 1781787700544895632, 6180, 456, 344
998, 1781787700550506412, 5166, 290, 89
999, 1781787700557225116, 5396, 651, 544
1000, 1781787700563233075, 5171, 289, 278
1001, 1781787700569072497, 5014, 290, 356
1002, 1781787700576012089, 6121, 409, 342
1003, 1781787700581641649, 5167, 289, 16
1004, 1781787700587676463, 5164, 288, 340
1005, 1781787700594752201, 6180, 457, 352
1006, 1781787700600351134, 5165, 290, 87
1007, 1781787700607066312, 5402, 646, 535
1008, 1781787700612808231, 5164, 288, 280
1009, 1781787700618434493, 5172, 289, 78
1010, 1781787700625576914, 5761, 678, 414
1011, 1781787700631292272, 5164, 288, 279
1012, 1781787700636938320, 5171, 290, 88
1013, 1781787700644386182, 6207, 461, 361
1014, 1781787700650418428, 5175, 288, 290
1015, 1781787700656805467, 5185, 601, 549
1016, 1781787700663102121, 5421, 290, 352
1017, 1781787700668967364, 5166, 287, 352
1018, 1781787700675926492, 5939, 523, 340
1019, 1781787700681547407, 5171, 285, 16
1020, 1781787700687474934, 5163, 288, 362
1021, 1781787700694311793, 6110, 289, 337
1022, 1781787700699941422, 5167, 289, 16
1023, 1781787700706237344, 5170, 479, 672
1024, 1781787700712469243, 5425, 290, 360
1025, 1781787700718065384, 5172, 288, 79
1026, 1781787700725013636, 5504, 690, 502
1027, 1781787700730938838, 5015, 289, 289
1028, 1781787700736798120, 5013, 288, 354
1029, 1781787700743683711, 6189, 289, 339
1030, 1781787700749503455, 5170, 288, 16
1031, 1781787700755938819, 5167, 482, 562
1032, 1781787700762155283, 5428, 288, 344
1033, 1781787700767733720, 5164, 287, 92
1034, 1781787700774506695, 5393, 643, 536
1035, 1781787700780548375, 5176, 287, 288
1036, 1781787700786436521, 5169, 290, 352
1037, 1781787700793312408, 6169, 289, 341
1038, 1781787700798942922, 5161, 289, 14
1039, 1781787700805001104, 5161, 289, 496
1040, 1781787700811771946, 6092, 290, 350
1041, 1781787700817415932, 5168, 287, 87
1042, 1781787700824105893, 5393, 659, 534
1043, 1781787700829902279, 5175, 288, 282
1044, 1781787700835557493, 5170, 291, 78
1045, 1781787700842661700, 5886, 525, 351
1046, 1781787700848672812, 5169, 289, 280
1047, 1781787700854553685, 5012, 287, 362
1048, 1781787700861619181, 6178, 458, 349
1049, 1781787700867222298, 5163, 288, 88
1050, 1781787700873928351, 5398, 642, 534
1051, 1781787700879685236, 5172, 291, 292
1052, 1781787700885309027, 5176, 289, 78
1053, 1781787700892469417, 5745, 681, 360
1054, 1781787700898407343, 5014, 289, 287
1055, 1781787700904336654, 5175, 288, 369
1056, 1781787700911400493, 6164, 459, 339
1057, 1781787700917010373, 5160, 291, 87
1058, 1781787700923425618, 5186, 596, 527
1059, 1781787700929696194, 5420, 288, 278
1060, 1781787700935613812, 5163, 287, 372
1061, 1781787700942454976, 5897, 525, 341
1062, 1781787700948087838, 5169, 288, 15
1063, 1781787700954153268, 5165, 290, 350
1064, 1781787700961204585, 6180, 458, 350
1065, 1781787700966828405, 5170, 292, 88
1066, 1781787700973230664, 5176, 602, 535
1067, 1781787700979517872, 5432, 288, 289
1068, 1781787700985384988, 5011, 289, 361
1069, 1781787700992306044, 5774, 680, 348
1070, 1781787700997951090, 5172, 287, 25
1071, 1781787701003841752, 5164, 292, 342
1072, 1781787701011009913, 6246, 454, 362
1073, 1781787701016643781, 5169, 289, 16
1074, 1781787701023019076, 5166, 483, 678
1075, 1781787701029151708, 5425, 290, 340
1076, 1781787701034757571, 5166, 290, 87
1077, 1781787701041820007, 5768, 619, 421
1078, 1781787701047550432, 5167, 290, 281
1079, 1781787701053192448, 5172, 286, 88
1080, 1781787701060401738, 6089, 419, 426
1081, 1781787701066425749, 5169, 291, 278
1082, 1781787701072811287, 5011, 480, 811
1083, 1781787701078885105, 5303, 288, 351
1084, 1781787701084481840, 5168, 288, 78
1085, 1781787701091282346, 5409, 646, 601
1086, 1781787701097031459, 5178, 291, 278
1087, 1781787701102634374, 5172, 289, 83
1088, 1781787701109966461, 6153, 409, 345
1089, 1781787701115932706, 5168, 290, 279
1090, 1781787701121934740, 5013, 290, 580
1091, 1781787701128609402, 5871, 290, 349
1092, 1781787701134174365, 5170, 289, 90
1093, 1781787701140877307, 5400, 644, 535
1094, 1781787701146925524, 5176, 288, 278
1095, 1781787701152844118, 5167, 286, 367
1096, 1781787701159845849, 6159, 404, 343
1097, 1781787701165479395, 5164, 288, 15
1098, 1781787701171546924, 5165, 288, 343
1099, 1781787701178127547, 5758, 290, 346
1100, 1781787701183758705, 5166, 290, 77
1101, 1781787701190494501, 5406, 657, 533
1102, 1781787701196331817, 5167, 288, 289
1103, 1781787701202005325, 5171, 288, 88
1104, 1781787701209220325, 5780, 680, 421
1105, 1781787701215189601, 5011, 290, 289
1106, 1781787701220993157, 5009, 288, 354
1107, 1781787701228085708, 6183, 466, 353
1108, 1781787701233673543, 5167, 292, 86
1109, 1781787701240359753, 5397, 638, 539
1110, 1781787701246113897, 5176, 287, 280
1111, 1781787701251751765, 5179, 288, 93
1112, 1781787701258867487, 5769, 679, 419
1113, 1781787701264891444, 5168, 290, 278
1114, 1781787701270694551, 5006, 288, 353
1115, 1781787701277886108, 6246, 457, 343
1116, 1781787701283488026, 5169, 291, 16
1117, 1781787701289812091, 5172, 596, 537
1118, 1781787701295978683, 5421, 291, 349
1119, 1781787701301528778, 5167, 289, 78
1120, 1781787701308541759, 5774, 615, 409
1121, 1781787701314631996, 5165, 288, 291
1122, 1781787701320598744, 5172, 292, 364
1123, 1781787701327745630, 6260, 450, 339
1124, 1781787701333456023, 5171, 290, 16
1125, 1781787701339841939, 5157, 482, 673
1126, 1781787701346219654, 5427, 290, 343
1127, 1781787701352216443, 5013, 289, 359
1128, 1781787701359069877, 5778, 683, 356
1129, 1781787701364713209, 5166, 293, 15
1130, 1781787701370801560, 5168, 288, 361
1131, 1781787701377929045, 6098, 459, 341
1132, 1781787701383489799, 5173, 286, 89
1133, 1781787701389949509, 5171, 484, 666
1134, 1781787701395934367, 5422, 292, 289
1135, 1781787701401548028, 5168, 288, 80
1136, 1781787701408614719, 5783, 619, 411
1137, 1781787701414613465, 5166, 288, 290
1138, 1781787701420432824, 5013, 290, 363
1139, 1781787701427535657, 6193, 453, 352
1140, 1781787701433176341, 5167, 292, 16
1141, 1781787701439594235, 5160, 482, 675
1142, 1781787701445671317, 5426, 289, 352
1143, 1781787701451265840, 5163, 291, 88
1144, 1781787701458177424, 5509, 693, 425
1145, 1781787701464244855, 5168, 289, 279
1146, 1781787701470159848, 5169, 288, 366
1147, 1781787701477245769, 6210, 461, 347
1148, 1781787701482906208, 5163, 288, 15
1149, 1781787701489405081, 5163, 480, 796
1150, 1781787701495402101, 5299, 290, 339
1151, 1781787701501017604, 5169, 289, 87
1152, 1781787701507819495, 5384, 645, 616
1153, 1781787701513902179, 5171, 288, 291
1154, 1781787701519832424, 5170, 292, 361
1155, 1781787701526735690, 6181, 291, 339
1156, 1781787701532338025, 5167, 290, 15
1157, 1781787701538375082, 5163, 288, 592
1158, 1781787701545044508, 5824, 289, 341
1159, 1781787701550591043, 5168, 290, 80
1160, 1781787701557325798, 5411, 645, 534
1161, 1781787701563350891, 5173, 287, 291
1162, 1781787701569259619, 5168, 289, 356
1163, 1781787701576212807, 6117, 412, 350
1164, 1781787701581834525, 5166, 287, 16
1165, 1781787701587867195, 5170, 290, 360
1166, 1781787701594606419, 6060, 290, 338
1167, 1781787701600229472, 5165, 288, 87
1168, 1781787701606637324, 5188, 591, 535
1169, 1781787701612909883, 5416, 289, 280
1170, 1781787701618758718, 5001, 286, 369
1171, 1781787701625601117, 5779, 680, 356
1172, 1781787701631243476, 5171, 289, 16
1173, 1781787701637239650, 5160, 289, 353
1174, 1781787701644361798, 6249, 458, 339
1175, 1781787701650004030, 5173, 288, 86
1176, 1781787701656447924, 5172, 482, 666
1177, 1781787701662734746, 5422, 292, 279
1178, 1781787701668577437, 5010, 290, 361
1179, 1781787701675597697, 5776, 681, 407
1180, 1781787701681280692, 5166, 289, 16
1181, 1781787701687313107, 5165, 291, 354
1182, 1781787701694507399, 6207, 456, 349
1183, 1781787701700124674, 5166, 290, 86
1184, 1781787701706494704, 5181, 585, 529
1185, 1781787701712521749, 5427, 288, 288
1186, 1781787701718181564, 5171, 287, 86
1187, 1781787701725239929, 5788, 618, 418
1188, 1781787701731257460, 5164, 289, 290
1189, 1781787701737141476, 5164, 289, 371
1190, 1781787701744195262, 6190, 451, 339
1191, 1781787701749837495, 5165, 290, 16
1192, 1781787701756219309, 5169, 480, 660
1193, 1781787701762365645, 5424, 290, 337
1194, 1781787701767956492, 5165, 290, 78
1195, 1781787701774858713, 5490, 688, 468
1196, 1781787701780602994, 5168, 289, 279
1197, 1781787701786210316, 5173, 290, 82
1198, 1781787701793477238, 6105, 489, 420
1199, 1781787701799478549, 5165, 288, 282
1200, 1781787701805807513, 5165, 485, 640
1201, 1781787701812136378, 5434, 289, 337
1202, 1781787701817764418, 5164, 287, 90
1203, 1781787701824454856, 5384, 651, 618
1204, 1781787701830454912, 5170, 290, 279
1205, 1781787701836339947, 5169, 286, 366
1206, 1781787701843398198, 6125, 435, 398
1207, 1781787701849048509, 5166, 288, 16
1208, 1781787701855194790, 5168, 285, 498
1209, 1781787701861877301, 5838, 289, 340
1210, 1781787701867439331, 5166, 289, 79
1211, 1781787701874120821, 5399, 653, 538
1212, 1781787701879916575, 5171, 289, 290
1213, 1781787701885547986, 5170, 291, 84
1214, 1781787701892629733, 5870, 492, 553
1215, 1781787701898704861, 5172, 291, 279
1216, 1781787701904659490, 5171, 287, 350
1217, 1781787701911505154, 6074, 286, 352
1218, 1781787701917114453, 5167, 288, 86
1219, 1781787701923806041, 5399, 642, 536
1220, 1781787701929532711, 5171, 289, 292
1221, 1781787701935153130, 5167, 288, 86
1222, 1781787701942364419, 5768, 687, 419
1223, 1781787701948372909, 5170, 287, 280
1224, 1781787701954304376, 5013, 288, 360
1225, 1781787701961085348, 6077, 288, 351
1226, 1781787701966705540, 5173, 288, 79
1227, 1781787701973094769, 5164, 485, 673
1228, 1781787701979388242, 5422, 289, 279
1229, 1781787701985228835, 5013, 288, 365
1230, 1781787701992214854, 5782, 681, 404
1231, 1781787701997857417, 5166, 290, 16
1232, 1781787702003810430, 5169, 288, 358
1233, 1781787702010700707, 6158, 286, 339
1234, 1781787702016340122, 5167, 289, 16
1235, 1781787702022821165, 5166, 482, 806
1236, 1781787702029029424, 5307, 291, 344
1237, 1781787702034921870, 5010, 288, 351
1238, 1781787702041798464, 5808, 619, 409
1239, 1781787702047447765, 5169, 291, 16
1240, 1781787702053461177, 5164, 287, 352
1241, 1781787702060469649, 6108, 438, 407
1242, 1781787702066141404, 5169, 290, 16
1243, 1781787702072522034, 5167, 481, 518
1244, 1781787702078689207, 5443, 290, 350
1245, 1781787702084280418, 5166, 291, 86
1246, 1781787702091131787, 5399, 650, 599
1247, 1781787702097146983, 5171, 287, 277
1248, 1781787702103001289, 5007, 288, 356
1249, 1781787702110036520, 6119, 439, 403
1250, 1781787702115702065, 5166, 290, 16
1251, 1781787702121849813, 5165, 290, 518
1252, 1781787702128612515, 5909, 290, 347
1253, 1781787702134211375, 5166, 288, 88
1254, 1781787702140925094, 5383, 658, 537
1255, 1781787702146887880, 5173, 288, 292
1256, 1781787702152805134, 5170, 289, 372
1257, 1781787702159907999, 6122, 496, 414
1258, 1781787702165522811, 5163, 293, 16
1259, 1781787702171600262, 5162, 290, 351
1260, 1781787702178182059, 5876, 287, 339
1261, 1781787702183802304, 5170, 291, 79
1262, 1781787702190526434, 5399, 650, 531
1263, 1781787702196538519, 5167, 286, 292
1264, 1781787702202454059, 5171, 291, 369
1265, 1781787702209534091, 5906, 488, 552
1266, 1781787702215195379, 5168, 288, 16
1267, 1781787702221142818, 5166, 289, 352
1268, 1781787702227931397, 6062, 289, 338
1269, 1781787702233531153, 5168, 289, 16
1270, 1781787702239904238, 5178, 600, 547
1271, 1781787702246076307, 5426, 290, 351
1272, 1781787702251643125, 5168, 291, 87
1273, 1781787702258727923, 5764, 583, 419
1274, 1781787702264785381, 5165, 292, 280
1275, 1781787702270658616, 5012, 290, 351
1276, 1781787702277595301, 6198, 287, 338
1277, 1781787702283203197, 5166, 286, 86
1278, 1781787702289596548, 5172, 481, 665
1279, 1781787702295607730, 5419, 290, 291
1280, 1781787702301238698, 5167, 289, 80
1281, 1781787702308237126, 5485, 689, 587
1282, 1781787702314359966, 5286, 289, 280
1283, 1781787702320283163, 5011, 290, 361
1284, 1781787702327159393, 6141, 290, 342
1285, 1781787702332788774, 5166, 287, 16
1286, 1781787702339022160, 5164, 482, 558
1287, 1781787702345257167, 5573, 288, 339
1288, 1781787702350865660, 5165, 288, 91
1289, 1781787702357570204, 5409, 637, 534
1290, 1781787702363651460, 5175, 289, 279
1291, 1781787702369490770, 5013, 290, 367
1292, 1781787702376514884, 6176, 408, 348
1293, 1781787702382294369, 5171, 288, 16
1294, 1781787702388408542, 5170, 289, 502
1295, 1781787702394919647, 5890, 291, 349
1296, 1781787702400555953, 5167, 290, 87
1297, 1781787702407262520, 5400, 643, 530
1298, 1781787702413297773, 5167, 287, 289
1299, 1781787702419164667, 5009, 288, 377
1300, 1781787702426075429, 6108, 407, 341
1301, 1781787702431709652, 5169, 288, 16
1302, 1781787702437752469, 5171, 287, 361
1303, 1781787702444734994, 6079, 288, 341
1304, 1781787702450328035, 5164, 288, 91
1305, 1781787702456723738, 5181, 607, 540
1306, 1781787702462974785, 5434, 287, 278
1307, 1781787702468877467, 5170, 291, 368
1308, 1781787702475871112, 5903, 491, 535
