Frame, Timestamp, Render Stars, Tonemapping, User Interface
1217, 1781787701911505154, 1882, 292, 17
1218, 1781787701917114453, 1988, 292, 16
1219, 1781787701923806041, 2130, 291, 16
1220, 1781787701929532711, 2049, 290, 17
1221, 1781787701935153130, 2167, 293, 86
1222, 1781787701942364419, 2198, 291, 355
1223, 1781787701948372909, 2160, 290, 288
1224, 1781787701954304376, 1915, 289, 16
1225, 1781787701961085348, 2143, 289, 17
1226, 1781787701966705540, 2010, 292, 15
1227, 1781787701973094769, 2161, 291, 76
1228, 1781787701979388242, 2213, 292, 355
1229, 1781787701985228835, 2207, 290, 286
1230, 1781787701992214854, 1898, 292, 16
1231, 1781787701997857417, 2136, 290, 16
1232, 1781787702003810430, 1903, 289, 16
1233, 1781787702010700707, 2266, 290, 185
1234, 1781787702016340122, 2100, 291, 86
1235, 1781787702022821165, 2211, 292, 284
1236, 1781787702029029424, 2181, 290, 280
1237, 1781787702034921870, 2110, 287, 16
1238, 1781787702041798464, 1895, 289, 16
1239, 1781787702047447765, 2256, 290, 16
1240, 1781787702053461177, 2055, 292, 78
1241, 1781787702060469649, 2226, 291, 357
1242, 1781787702066141404, 2148, 290, 279
1243, 1781787702072522034, 1894, 290, 16
1244, 1781787702078689207, 2147, 290, 17
1245, 1781787702084280418, 1990, 289, 15
1246, 1781787702091131787, 2053, 291, 75
1247, 1781787702097146983, 2191, 290, 356
1248, 1781787702103001289, 2172, 291, 279
1249, 1781787702110036520, 1913, 290, 16
1250, 1781787702115702065, 2112, 290, 17
1251, 1781787702121849813, 1870, 291, 16
1252, 1781787702128612515, 2282, 292, 212
1253, 1781787702134211375, 1942, 290, 76
1254, 1781787702140925094, 2173, 291, 285
1255, 1781787702146887880, 2112, 291, 277
1256, 1781787702152805134, 1973, 323, 17
1257, 1781787702159907999, 2109, 288, 16
1258, 1781787702165522811, 1965, 290, 17
1259, 1781787702171600262, 2044, 292, 87
1260, 1781787702178182059, 2163, 290, 335
1261, 1781787702183802304, 2151, 292, 278
1262, 1781787702190526434, 1878, 290, 17
1263, 1781787702196538519, 2160, 290, 16
1264, 1781787702202454059, 2027, 290, 14
1265, 1781787702209534091, 2266, 293, 87
1266, 1781787702215195379, 2227, 291, 352
1267, 1781787702221142818, 2181, 291, 280
1268, 1781787702227931397, 1887, 290, 17
1269, 1781787702233531153, 2094, 289, 17
1270, 1781787702239904238, 1873, 291, 16
1271, 1781787702246076307, 2266, 291, 17
1272, 1781787702251643125, 2308, 292, 342
1273, 1781787702258727923, 2179, 291, 343
1274, 1781787702264785381, 1889, 290, 17
1275, 1781787702270658616, 1926, 291, 17
1276, 1781787702277595301, 2160, 289, 16
1277, 1781787702283203197, 1964, 291, 17
1278, 1781787702289596548, 2208, 289, 185
1279, 1781787702295607730, 2330, 290, 343
1280, 1781787702301238698, 2159, 293, 280
1281, 1781787702308237126, 1882, 291, 17
1282, 1781787702314359966, 2113, 288, 16
1283, 1781787702320283163, 1868, 291, 16
1284, 1781787702327159393, 2245, 292, 80
1285, 1781787702332788774, 2165, 291, 354
1286, 1781787702339022160, 2173, 292, 281
1287, 1781787702345257167, 1899, 290, 16
1288, 1781787702350865660, 1994, 290, 16
1289, 1781787702357570204, 2111, 290, 16
1290, 1781787702363651460, 2068, 292, 16
1291, 1781787702369490770, 2051, 294, 87
1292, 1781787702376514884, 2175, 291, 337
1293, 1781787702382294369, 2131, 291, 283
1294, 1781787702388408542, 1877, 290, 15
1295, 1781787702394919647, 2152, 291, 16
1296, 1781787702400555953, 2025, 290, 13
1297, 1781787702407262520, 2194, 290, 178
1298, 1781787702413297773, 2316, 292, 355
1299, 1781787702419164667, 2158, 292, 279
1300, 1781787702426075429, 1897, 289, 16
1301, 1781787702431709652, 2112, 289, 16
1302, 1781787702437752469, 1888, 288, 17
1303, 1781787702444734994, 2277, 290, 16
1304, 1781787702450328035, 2202, 292, 348
1305, 1781787702456723738, 2161, 289, 351
1306, 1781787702462974785, 1898, 290, 16
1307, 1781787702468877467, 1960, 290, 16
1308, 1781787702475871112, 2093, 291, 16
1309, 1781787702481491658, 1988, 291, 16
1310, 1781787702487519029, 2033, 293, 77
1311, 1781787702494301844, 2192, 289, 344
1312, 1781787702499931636, 2115, 292, 282
1313, 1781787702506474519, 1865, 291, 16
1314, 1781787702512623570, 2084, 291, 16
1315, 1781787702518554486, 1870, 288, 16
1316, 1781787702525576252, 2244, 291, 181
1317, 1781787702531234208, 2314, 292, 358
1318, 1781787702537246614, 2184, 292, 284
1319, 1781787702544112130, 1903, 291, 16
1320, 1781787702549731420, 2003, 325, 16
1321, 1781787702556295685, 2064, 293, 16
1322, 1781787702562213392, 2305, 290, 17
1323, 1781787702567843269, 2303, 291, 347
1324, 1781787702574927470, 2205, 290, 340
1325, 1781787702580948378, 1883, 291, 17
1326, 1781787702586850387, 1994, 291, 16
1327, 1781787702593827862, 2149, 289, 17
1328, 1781787702599483210, 1994, 291, 16
1329, 1781787702605990353, 2219, 290, 88
1330, 1781787702612021200, 2177, 290, 351
1331, 1781787702617617880, 2169, 291, 282
1332, 1781787702624362474, 1875, 291, 17
1333, 1781787702630514009, 2165, 291, 17
1334, 1781787702636363406, 1908, 290, 16
1335, 1781787702643257305, 2267, 290, 189
1336, 1781787702648903031, 2082, 292, 82
1337, 1781787702654991008, 2177, 291, 283
1338, 1781787702673010486, 2120, 291, 284
1339, 1781787702679089414, 1989, 314, 17
1340, 1781787702685129491, 2098, 290, 17
1341, 1781787702692204539, 2071, 290, 16
1342, 1781787702697933768, 2141, 291, 87
1343, 1781787702703537974, 2190, 289, 344
1344, 1781787702710612574, 2163, 291, 279
1345, 1781787702716656029, 1884, 290, 17
1346, 1781787702723225851, 2123, 290, 16
1347, 1781787702729359017, 1881, 291, 17
1348, 1781787707065928720, 2220, 291, 85
1349, 1781787707068339743, 2165, 292, 356
1350, 1781787707070718685, 2123, 289, 279
1351, 1781787707073454617, 1890, 290, 17
1352, 1781787707075946757, 1963, 329, 16
1353, 1781787707078868204, 2091, 293, 16
1354, 1781787707081617631, 2321, 289, 16
1355, 1781787707084115162, 2102, 290, 202
1356, 1781787707086696525, 1981, 291, 357
1357, 1781787707089218868, 2089, 291, 281
1358, 1781787707091995779, 1933, 289, 17
1359, 1781787707094750083, 2214, 290, 16
1360, 1781787707097570439, 1994, 292, 17
1361, 1781787707100074767, 2072, 294, 78
1362, 1781787707102580115, 1991, 290, 349
1363, 1781787707104896178, 2141, 291, 279
1364, 1781787707107555347, 1885, 291, 18
1365, 1781787707110294637, 2125, 288, 16
1366, 1781787707113124686, 1904, 291, 16
1367, 1781787707115655927, 2221, 293, 81
1368, 1781787707118173565, 1968, 292, 75
1369, 1781787707120421427, 2191, 289, 283
1370, 1781787707122915061, 2167, 289, 278
1371, 1781787707125518073, 2133, 291, 17
1372, 1781787707128392879, 1856, 289, 16
1373, 1781787707131242365, 2252, 291, 189
1374, 1781787707133743111, 2318, 292, 349
1375, 1781787707136361780, 2170, 291, 287
1376, 1781787707138654235, 1886, 291, 17
1377, 1781787707141487718, 1934, 289, 17
1378, 1781787707144178494, 2120, 291, 16
1379, 1781787707146998176, 2005, 292, 17
1380, 1781787707149530840, 2226, 290, 80
1381, 1781787707151904268, 2169, 290, 357
1382, 1781787707154333851, 2159, 292, 284
1383, 1781787707157140941, 1874, 290, 16
1384, 1781787707159876210, 2158, 291, 16
1385, 1781787707162694151, 1909, 290, 16
1386, 1781787707165209811, 2315, 291, 222
1387, 1781787707167475684, 2181, 292, 351
1388, 1781787707169958894, 2130, 292, 281
1389, 1781787707172308767, 1904, 290, 16
1390, 1781787707174935085, 1980, 326, 17
1391, 1781787707177897905, 2077, 290, 16
1392, 1781787707180740671, 2057, 288, 17
1393, 1781787707183237093, 2085, 291, 205
1394, 1781787707185796784, 2211, 291, 352
1395, 1781787707188069293, 2142, 292, 282
1396, 1781787707190760116, 1878, 291, 17
1397, 1781787707193557965, 2150, 291, 16
1398, 1781787707196334983, 1965, 289, 14
1399, 1781787707198887931, 2220, 293, 81
1400, 1781787707201272224, 2184, 292, 340
1401, 1781787707203647043, 2195, 291, 282
1402, 1781787707206134748, 1880, 291, 17
1403, 1781787707208832390, 2104, 288, 17
1404, 1781787707211511296, 1870, 291, 16
1405, 1781787707214345556, 2285, 290, 16
1406, 1781787707216853686, 2045, 290, 76
1407, 1781787707219435167, 2198, 289, 352
1408, 1781787707221760935, 2155, 289, 282
1409, 1781787707224694023, 2010, 290, 17
1410, 1781787707227648239, 2135, 293, 17
1411, 1781787707230456184, 2019, 292, 16
1412, 1781787707232968760, 2122, 293, 76
1413, 1781787707235490080, 2238, 290, 354
1414, 1781787707237751981, 2148, 290, 285
1415, 1781787707240564671, 1861, 292, 16
1416, 1781787707243359068, 2147, 291, 16
1417, 1781787707246141069, 2075, 290, 13
1418, 1781787707248627558, 2237, 293, 78
1419, 1781787707250928319, 2187, 291, 353
1420, 1781787707253415837, 2150, 291, 278
1421, 1781787707255952798, 1875, 292, 17
1422, 1781787707258906016, 2105, 288, 17
1423, 1781787707261813149, 1891, 289, 17
1424, 1781787707264357749, 2272, 288, 17
1425, 1781787707266619172, 2313, 289, 351
1426, 1781787707269143512, 2181, 290, 357
1427, 1781787707271452861, 1935, 289, 17
1428, 1781787707274306280, 1963, 291, 17
1429, 1781787707277194516, 2136, 290, 17
1430, 1781787707279985909, 2006, 290, 17
1431, 1781787707282462146, 2238, 292, 85
1432, 1781787707284869880, 2164, 291, 342
1433, 1781787707287320308, 2127, 291, 284
1434, 1781787707289841715, 1857, 291, 16
1435, 1781787707292502129, 2130, 289, 16
1436, 1781787707295177224, 1881, 290, 17
1437, 1781787707297981264, 2263, 289, 183
1438, 1781787707300530698, 2341, 293, 341
1439, 1781787707303130422, 2173, 290, 279
1440, 1781787707305478117, 1863, 292, 16
1441, 1781787707308147427, 2003, 322, 16
1442, 1781787707310927359, 2077, 288, 16
1443, 1781787707313664651, 2288, 290, 16
1444, 1781787707316155690, 2293, 294, 346
1445, 1781787707318568447, 2158, 291, 343
1446, 1781787707320977292, 1884, 289, 17
1447, 1781787707323828197, 1892, 290, 16
1448, 1781787707326378742, 2097, 291, 17
1449, 1781787707329084010, 1893, 289, 16
1450, 1781787707331903527, 2230, 292, 83
1451, 1781787707334606868, 2192, 290, 352
1452, 1781787707337022811, 2150, 293, 284
1453, 1781787707339720617, 1882, 290, 17
1454, 1781787707342305461, 2093, 290, 17
1455, 1781787707345027630, 1870, 290, 16
1456, 1781787707347791036, 2262, 292, 17
1457, 1781787707350309724, 2101, 291, 212
1458, 1781787707352877983, 1886, 291, 340
1459, 1781787707355192539, 2069, 291, 279
1460, 1781787707358143092, 1866, 291, 16
1461, 1781787707360919681, 2149, 289, 16
1462, 1781787707363654246, 1981, 289, 14
1463, 1781787707366108294, 2142, 292, 76
1464, 1781787707368478914, 1959, 289, 78
1465, 1781787707370841846, 2011, 292, 282
1466, 1781787707373696916, 2174, 292, 282
1467, 1781787707376628404, 2146, 290, 17
1468, 1781787707379349932, 1889, 290, 17
1469, 1781787707381858922, 2307, 289, 17
1470, 1781787707384124441, 2309, 291, 346
1471, 1781787707386720086, 2207, 291, 353
1472, 1781787707389259317, 1905, 291, 16
1473, 1781787707391992525, 2014, 289, 17
1474, 1781787707394920716, 2073, 291, 15
1475, 1781787707397714066, 2259, 290, 15
1476, 1781787707400211152, 2350, 291, 350
1477, 1781787707402815821, 2181, 291, 345
1478, 1781787707405119978, 1880, 291, 17
1479, 1781787707407813105, 1859, 289, 16
1480, 1781787707410621133, 2149, 290, 16
1481, 1781787707413384915, 2047, 291, 13
1482, 1781787707415916420, 2232, 288, 75
1483, 1781787707418470026, 2151, 292, 353
1484, 1781787707420854566, 2128, 291, 289
1485, 1781787707423773063, 1899, 291, 15
1486, 1781787707426209733, 2132, 291, 17
1487, 1781787707428941037, 1894, 290, 16
1488, 1781787707431710398, 2294, 290, 16
1489, 1781787707434223568, 2069, 294, 87
1490, 1781787707436772135, 2197, 291, 345
1491, 1781787707439416104, 2155, 291, 280
1492, 1781787707442112724, 1962, 290, 17
1493, 1781787707444848532, 2140, 291, 17
1494, 1781787707447676199, 1984, 293, 16
1495, 1781787707450171501, 2084, 289, 201
1496, 1781787707452749012, 2171, 291, 349
1497, 1781787707455073087, 2157, 290, 278
1498, 1781787707457944097, 1904, 291, 16
1499, 1781787707460647762, 2166, 292, 15
1500, 1781787707463471397, 1894, 288, 16
1501, 1781787707465995466, 2269, 292, 82
1502, 1781787707468531508, 1920, 290, 79
1503, 1781787707470810194, 2149, 289, 280
1504, 1781787707473687453, 2124, 290, 287
1505, 1781787707476435542, 2084, 289, 16
1506, 1781787707479248522, 1879, 291, 17
1507, 1781787707481772541, 2063, 289, 15
1508, 1781787707484045474, 2158, 291, 75
1509, 1781787707486652935, 2209, 291, 351
1510, 1781787707488983616, 2156, 290, 285
1511, 1781787707491595972, 1857, 293, 16
1512, 1781787707494550675, 2138, 290, 16
1513, 1781787707497356921, 1884, 291, 17
1514, 1781787707499865125, 2227, 291, 202
1515, 1781787707502393605, 2182, 291, 348
1516, 1781787707504678856, 2135, 291, 284
1517, 1781787707507333232, 1879, 292, 17
1518, 1781787707510113588, 2107, 289, 16
1519, 1781787707512917151, 1909, 290, 16
1520, 1781787707515443968, 2252, 291, 16
1521, 1781787707517765642, 2065, 292, 87
1522, 1781787707520216116, 2219, 292, 336
1523, 1781787707522737616, 2159, 292, 282
1524, 1781787707525370459, 1951, 290, 16
1525, 1781787707528074341, 2145, 289, 17
1526, 1781787707530863692, 2007, 291, 17
1527, 1781787707533372504, 2253, 292, 87
1528, 1781787707535974358, 2158, 292, 351
1529, 1781787707538273496, 2129, 292, 281
1530, 1781787707540908213, 1911, 291, 16
1531, 1781787707543910974, 2170, 289, 16
1532, 1781787707546715400, 1872, 291, 16
1533, 1781787707549210433, 2273, 289, 175
1534, 1781787707551632203, 2349, 294, 352
1535, 1781787707554011005, 2119, 293, 278
1536, 1781787707556454600, 1876, 292, 17
1537, 1781787707559450271, 1970, 323, 17
1538, 1781787707562313514, 2102, 289, 17
1539, 1781787707564855125, 2062, 289, 17
1540, 1781787707567101174, 2328, 293, 336
1541, 1781787707569712331, 2162, 292, 344
1542, 1781787707572005650, 1917, 290, 16
1543, 1781787707574665570, 1906, 289, 16
1544, 1781787707577413977, 2146, 290, 17
1545, 1781787707580205196, 2093, 290, 14
1546, 1781787707582688441, 2224, 290, 78
1547, 1781787707585060115, 2200, 290, 337
1548, 1781787707587446525, 2130, 291, 290
1549, 1781787707590144880, 1903, 289, 16
1550, 1781787707593105493, 2115, 289, 16
1551, 1781787707595956960, 1865, 291, 16
1552, 1781787707598452945, 2247, 290, 26
1553, 1781787707600754692, 2066, 291, 213
1554, 1781787707603299844, 2196, 289, 344
1555, 1781787707605674142, 2142, 290, 281
1556, 1781787707608330171, 1975, 291, 17
1557, 1781787707611220376, 2120, 290, 16
1558, 1781787707613994432, 2001, 291, 16
1559, 1781787707616490505, 2078, 289, 76
1560, 1781787707619036934, 2197, 292, 348
1561, 1781787707621338499, 2165, 290, 284
1562, 1781787707624037286, 1863, 291, 16
1563, 1781787707626474482, 2107, 292, 16
1564, 1781787707629312008, 1907, 292, 16
1565, 1781787707632105693, 2261, 292, 87
1566, 1781787707634748934, 2189, 291, 357
1567, 1781787707637122214, 2157, 289, 281
1568, 1781787707639821168, 1878, 291, 17
1569, 1781787707642735467, 1991, 290, 16
1570, 1781787707645661979, 2087, 291, 15
1571, 1781787707648169139, 2287, 290, 15
1572, 1781787707650466189, 2299, 291, 357
1573, 1781787707653068755, 2118, 292, 356
1574, 1781787707655411788, 1885, 292, 17
1575, 1781787707658261912, 1868, 291, 15
1576, 1781787707660965815, 2153, 291, 16
1577, 1781787707663729227, 2044, 289, 14
1578, 1781787707666246270, 2236, 293, 82
1579, 1781787707668762919, 2198, 291, 342
1580, 1781787707671037682, 2162, 290, 282
1581, 1781787707673873775, 1867, 290, 16
1582, 1781787707676581880, 2071, 288, 16
1583, 1781787707679401127, 1872, 292, 17
1584, 1781787707681910862, 2271, 289, 17
1585, 1781787707684165947, 2058, 290, 76
1586, 1781787707686624150, 2172, 291, 357
1587, 1781787707688960516, 2140, 292, 287
1588, 1781787707691566833, 1871, 292, 17
1589, 1781787707694541318, 2184, 289, 17
1590, 1781787707697336808, 1963, 291, 14
1591, 1781787707699884198, 2113, 293, 87
1592, 1781787707702403533, 2165, 291, 350
1593, 1781787707704697678, 2141, 292, 281
1594, 1781787707707394759, 1901, 291, 16
1595, 1781787707710143881, 2106, 286, 17
1596, 1781787707712971246, 1888, 289, 17
1597, 1781787707715444597, 2262, 290, 173
1598, 1781787707717774548, 2340, 292, 340
1599, 1781787707720228863, 2130, 292, 292
1600, 1781787707722743022, 1873, 290, 17
1601, 1781787707725422606, 1981, 321, 17
1602, 1781787707728117788, 2106, 289, 17
1603, 1781787707730962358, 1975, 290, 17
1604, 1781787707733452740, 2297, 293, 345
1605, 1781787707736012470, 2160, 290, 353
1606, 1781787707738319811, 1873, 291, 16
1607, 1781787707741164019, 1858, 293, 16
1608, 1781787707744068022, 2129, 288, 23
1609, 1781787707746800626, 1891, 291, 17
1610, 1781787707749309442, 2267, 291, 75
1611, 1781787707751879259, 2172, 292, 344
1612, 1781787707754146054, 2165, 290, 280
1613, 1781787707757020337, 1880, 292, 18
1614, 1781787707759443886, 2087, 291, 16
1615, 1781787707762304809, 1867, 290, 16
1616, 1781787707765079635, 2031, 289, 16
1617, 1781787707767715629, 2122, 288, 184
1618, 1781787707770062028, 2310, 292, 344
1619, 1781787707772556201, 2143, 291, 281
1620, 1781787707775219160, 1861, 290, 16
1621, 1781787707778042903, 2152, 290, 16
1622, 1781787707780803598, 2017, 288, 15
1623, 1781787707783323514, 2233, 293, 76
1624, 1781787707785984962, 2196, 292, 349
1625, 1781787707788282829, 2165, 290, 284
1626, 1781787707791077523, 1905, 289, 16
1627, 1781787707793963497, 2107, 292, 16
1628, 1781787707796799826, 1875, 292, 17
1629, 1781787707799317316, 2310, 291, 17
1630, 1781787707801704003, 1953, 291, 76
1631, 1781787707804096319, 2222, 289, 358
1632, 1781787707807193324, 2159, 290, 279
1633, 1781787707810127479, 1972, 290, 17
1634, 1781787707812918564, 2091, 291, 16
1635, 1781787707815376864, 1997, 293, 16
1636, 1781787707817668895, 2154, 293, 201
1637, 1781787707820132876, 2240, 291, 348
1638, 1781787707822627245, 2245, 291, 276
1639, 1781787707825256669, 1899, 290, 16
1640, 1781787707827936408, 2150, 289, 16
1641, 1781787707830753159, 1986, 289, 13
1642, 1781787707833300016, 2151, 293, 87
1643, 1781787707836013439, 2215, 291, 338
1644, 1781787707838303198, 2206, 292, 279
1645, 1781787707840946926, 1910, 290, 16
1646, 1781787707843725151, 2165, 289, 16
1647, 1781787707846525235, 1883, 290, 17
1648, 1781787707849038092, 2275, 290, 213
1649, 1781787707851556469, 2184, 291, 351
1650, 1781787707853819462, 2161, 292, 278
1651, 1781787707856278878, 1870, 290, 16
1652, 1781787707858971668, 1986, 322, 17
1653, 1781787707861635334, 2086, 291, 16
1654, 1781787707864443396, 2252, 290, 16
1655, 1781787707866995797, 2103, 290, 201
1656, 1781787707869587233, 2201, 290, 341
1657, 1781787707871867407, 2148, 289, 282
1658, 1781787707874560567, 1891, 291, 15
1659, 1781787707877290049, 2141, 288, 17
1660, 1781787707880110444, 1971, 291, 15
1661, 1781787707882603430, 2064, 288, 75
1662, 1781787707885148684, 2166, 290, 342
1663, 1781787707887499817, 2150, 288, 284
1664, 1781787707890338751, 1876, 290, 17
1665, 1781787707893076631, 2179, 289, 17
1666, 1781787707895888665, 1899, 291, 15
1667, 1781787707898399575, 2285, 289, 206
1668, 1781787707900651923, 2191, 291, 350
1669, 1781787707903220359, 2137, 290, 281
1670, 1781787707905558413, 1870, 289, 16
1671, 1781787707908144120, 1984, 290, 16
1672, 1781787707911157877, 2086, 290, 16
1673, 1781787707913929943, 1983, 291, 15
1674, 1781787707916456647, 2081, 290, 217
1675, 1781787707918995154, 2181, 289, 345
1676, 1781787707921280106, 2152, 291, 282
1677, 1781787707924011934, 1878, 292, 18
1678, 1781787707926764442, 2158, 291, 16
1679, 1781787707929556313, 2002, 291, 13
1680, 1781787707932071484, 2135, 292, 87
1681, 1781787707934381235, 2178, 291, 340
1682, 1781787707936890018, 2089, 290, 285
1683, 1781787707939378824, 1878, 291, 17
1684, 1781787707942054750, 2109, 288, 17
1685, 1781787707944726351, 1879, 291, 17
1686, 1781787707947564891, 2275, 289, 211
1687, 1781787707950094009, 2185, 290, 346
1688, 1781787707952677321, 2160, 292, 291
1689, 1781787707955003098, 1867, 291, 16
1690, 1781787707957791775, 1941, 292, 15
1691, 1781787707960699335, 2173, 291, 16
1692, 1781787707963499674, 1976, 289, 17
1693, 1781787707965999683, 2060, 289, 222
1694, 1781787707968383776, 2170, 291, 349
1695, 1781787707970753431, 2155, 291, 278
1696, 1781787707973588454, 1914, 290, 16
1697, 1781787707976315917, 2172, 291, 16
1698, 1781787707979176021, 1872, 291, 16
1699, 1781787707981686637, 2219, 293, 84
1700, 1781787707984325650, 2153, 292, 351
1701, 1781787707987000872, 2157, 289, 282
1702, 1781787707989765516, 1887, 289, 18
1703, 1781787707992476967, 1991, 330, 16
1704, 1781787707995511832, 2073, 291, 16
1705, 1781787707998513587, 2285, 290, 16
1706, 1781787708001082769, 2319, 292, 342
1707, 1781787708003674187, 2171, 291, 347
1708, 1781787708006499354, 1886, 289, 17
1709, 1781787708009338708, 1869, 291, 16
1710, 1781787708012256618, 2155, 292, 16
1711, 1781787708015137948, 1971, 291, 15
1712, 1781787708017830358, 2124, 291, 205
1713, 1781787708020536080, 2182, 291, 346
1714, 1781787708023475052, 2146, 289, 280
1715, 1781787708025956626, 1875, 290, 16
1716, 1781787708028605695, 2079, 289, 17
1717, 1781787708031426104, 1901, 291, 16
1718, 1781787708033919742, 2257, 290, 207
1719, 1781787708036530726, 2180, 292, 340
1720, 1781787708038839497, 2171, 290, 279
1721, 1781787708041716912, 1895, 292, 17
1722, 1781787708044399600, 1956, 290, 16
1723, 1781787708047209524, 2095, 289, 17
1724, 1781787708049727505, 2005, 288, 16
1725, 1781787708052431977, 2044, 293, 79
1726, 1781787708054707182, 1946, 291, 344
1727, 1781787708057507534, 2093, 292, 279
1728, 1781787708060407926, 1878, 291, 17
1729, 1781787708063196165, 2098, 291, 16
1730, 1781787708065711831, 1875, 291, 16
1731, 1781787708068227594, 2237, 293, 75
1732, 1781787708070521320, 1920, 292, 87
1733, 1781787708073140121, 1944, 292, 278
1734, 1781787708075829572, 2087, 291, 285
1735, 1781787708078229208, 2140, 291, 17
1736, 1781787708081088865, 1888, 289, 17
1737, 1781787708083926141, 2282, 289, 16
1738, 1781787708086571547, 2309, 293, 352
1739, 1781787708088879684, 2170, 292, 350
1740, 1781787708091762338, 1878, 290, 17
1741, 1781787708094172303, 1902, 291, 17
1742, 1781787708097007555, 2117, 289, 16
1743, 1781787708099800682, 1984, 290, 15
1744, 1781787708102701646, 2250, 293, 79
1745, 1781787708105011676, 2183, 291, 353
1746, 1781787708107843716, 2331, 293, 280
1747, 1781787708110718298, 2075, 290, 16
1748, 1781787708113530732, 1962, 291, 17
1749, 1781787708116045977, 2194, 291, 15
1750, 1781787708118593826, 2114, 291, 351
1751, 1781787708120875392, 2325, 292, 352
1752, 1781787708123766552, 1965, 292, 17
1753, 1781787708126632545, 1977, 289, 16
1754, 1781787708129347308, 1893, 288, 17
1755, 1781787708131849441, 2269, 290, 17
1756, 1781787708134128764, 2106, 295, 87
1757, 1781787708136581312, 2449, 293, 340
1758, 1781787708138903690, 2243, 291, 284
1759, 1781787708141567900, 2112, 290, 16
1760, 1781787708144405595, 1912, 292, 16
1761, 1781787708147154129, 2280, 291, 16
1762, 1781787708149673088, 2097, 292, 76
1763, 1781787708152199873, 2179, 291, 337
1764, 1781787708154498701, 2151, 289, 283
1765, 1781787708157315691, 1966, 290, 17
1766, 1781787708160159092, 2119, 290, 16
1767, 1781787708163010010, 1990, 293, 16
1768, 1781787708165517878, 2125, 291, 76
1769, 1781787708167843068, 2027, 291, 351
1770, 1781787708170276189, 2144, 290, 285
1771, 1781787708172762277, 1894, 289, 16
1772, 1781787708175724268, 2143, 288, 17
1773, 1781787708178625980, 1977, 290, 15
1774, 1781787708181152688, 2156, 291, 208
1775, 1781787708183454304, 1971, 292, 357
1776, 1781787708186025912, 2097, 293, 289
1777, 1781787708188303356, 1885, 289, 17
1778, 1781787708190981546, 2102, 290, 17
1779, 1781787708193711601, 1887, 291, 17
1780, 1781787708196499564, 2263, 290, 208
1781, 1781787708198995456, 2195, 291, 352
1782, 1781787708201317993, 2160, 291, 280
1783, 1781787708203762399, 1855, 291, 16
1784, 1781787708206210031, 1945, 290, 16
1785, 1781787708208880647, 2149, 289, 16
1786, 1781787708211739111, 1977, 288, 17
1787, 1781787708214550981, 2040, 293, 77
1788, 1781787708217038175, 2196, 291, 337
1789, 1781787708219621886, 2151, 292, 282
1790, 1781787708221903736, 1906, 292, 16
1791, 1781787708224602720, 2138, 292, 17
1792, 1781787708227346838, 1885, 291, 17
1793, 1781787708230162457, 2193, 293, 199
1794, 1781787708232683459, 2050, 295, 88
1795, 1781787708235215702, 1960, 289, 285
1796, 1781787708237544118, 2068, 291, 280
1797, 1781787708240367554, 2175, 289, 16
1798, 1781787708243119002, 1888, 291, 17
1799, 1781787708245954323, 2282, 289, 16
1800, 1781787708248453934, 2057, 291, 76
1801, 1781787708250747593, 1946, 291, 348
1802, 1781787708253210875, 2085, 292, 280
1803, 1781787708255569352, 1956, 293, 16
1804, 1781787708258727662, 2112, 291, 16
1805, 1781787708261627131, 2040, 291, 16
1806, 1781787708264155137, 2043, 292, 77
1807, 1781787708266419044, 2170, 291, 351
1808, 1781787708268966194, 2166, 291, 283
1809, 1781787708271235206, 1884, 290, 17
1810, 1781787708274043381, 2117, 290, 16
1811, 1781787708276809168, 1850, 289, 16
1812, 1781787708279641086, 2205, 290, 188
1813, 1781787708282129839, 2042, 291, 78
1814, 1781787708284421487, 2193, 290, 282
1815, 1781787708286912909, 2192, 288, 285
1816, 1781787708289385860, 2121, 290, 15
1817, 1781787708292038583, 1892, 290, 17
1818, 1781787708294711363, 2263, 291, 207
1819, 1781787708297497734, 1914, 290, 76
1820, 1781787708299992993, 2199, 293, 279
1821, 1781787708302689047, 2158, 292, 276
1822, 1781787708305015743, 1961, 291, 17
1823, 1781787708307839954, 2164, 291, 16
1824, 1781787708310518936, 1982, 292, 16
1825, 1781787708313301727, 2248, 293, 82
1826, 1781787708315808363, 2184, 292, 346
1827, 1781787708318194235, 2144, 289, 281
1828, 1781787708320615172, 1873, 290, 16
1829, 1781787708323313462, 2143, 290, 17
1830, 1781787708326218739, 2125, 292, 16
1831, 1781787708329114073, 2189, 291, 88
1832, 1781787708331626785, 1833, 291, 76
1833, 1781787708333895774, 1771, 291, 16
1834, 1781787708336488487, 2066, 290, 281
1835, 1781787708338760920, 2444, 289, 289
1836, 1781787708341437820, 1929, 290, 17
1837, 1781787708344181417, 2090, 291, 87
1838, 1781787708346985016, 2316, 289, 354
1839, 1781787708349474657, 2333, 291, 282
1840, 1781787708351891932, 1898, 290, 16
1841, 1781787708354256868, 2086, 290, 16
1842, 1781787708357048665, 1860, 290, 16
1843, 1781787708359771920, 2256, 289, 16
1844, 1781787708362608556, 2051, 292, 87
1845, 1781787708365120410, 2209, 293, 356
1846, 1781787708367372373, 2155, 290, 282
1847, 1781787708369990737, 1911, 291, 16
1848, 1781787708372461730, 2130, 292, 17
1849, 1781787708375084332, 1962, 292, 17
1850, 1781787708377934280, 2066, 291, 222
1851, 1781787708380744078, 2177, 291, 352
